work_key,payload,result
1004654:1:ITA,"{""symbol"": ""ITA"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""6ddca234-beb9-458e-9f35-a5d60c6e3ae7"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.01822452055016448, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.01999974648359053, ""predicted_target_price"": 224.08374679521378, ""realized_move_at_entry"": 0.00177522593342605, ""classification_probability"": 0.7278301829437721, ""price_confirmation_momentum"": 0.08962408373096098, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:LMT,"{""symbol"": ""LMT"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""remaining_predicted_gap_not_positive"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": -0.004720507275020849, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""predicted_peak_percent"": 0.00035671222349540135, ""predicted_target_price"": 482.722119272062, ""realized_move_at_entry"": 0.00507721949851625, ""classification_probability"": 0.5913807723681214, ""price_confirmation_momentum"": 0.0800134310132643, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:NOC,"{""symbol"": ""NOC"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""f598a80c-7286-4cca-bb0d-d89cfb597a35"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.007457027254816586, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.009474030521858936, ""predicted_target_price"": 585.5555036799733, ""realized_move_at_entry"": 0.00201700326704235, ""classification_probability"": 0.6561928993220433, ""price_confirmation_momentum"": 0.048326447409133166, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:RTX,"{""symbol"": ""RTX"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""df6d9dbd-1889-4886-8e80-dc866fe629a9"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.023626400267851445, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.02324961265211366, ""predicted_target_price"": 190.0788424253786, ""realized_move_at_entry"": -0.00037678761573778363, ""classification_probability"": 0.7421851806494825, ""price_confirmation_momentum"": 0.1027604504137356, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:XAR,"{""symbol"": ""XAR"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""84c28557-4bd6-42ce-8b0c-126b155f677b"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.019676623250876383, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.020875950749028042, ""predicted_target_price"": 255.35170654560025, ""realized_move_at_entry"": 0.0011993274981516588, ""classification_probability"": 0.7614411370722228, ""price_confirmation_momentum"": 0.09749462886080962, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:DFEN,"{""symbol"": ""DFEN"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""semantic_long_only_excluded"", ""trades_opened"": 0, ""semantic_group"": null, ""entry_decisions"": [{""opened"": false, ""reason"": ""semantic_group_not_positive_long_beneficiary"", ""semantic_group"": null, ""semantic_reason"": ""Explicit military-escalation Yes outcome; no conservative supported asset role"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""ambiguous""}"
1065881:1:GD,"{""symbol"": ""GD"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""d6c7a236-2c1d-43b1-b0e5-e8190c39d1ed"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.020882971379987316, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.02265045039538807, ""predicted_target_price"": 347.159149644075, ""realized_move_at_entry"": 0.0017674790154007525, ""classification_probability"": 0.6462881971097999, ""price_confirmation_momentum"": 0.015556323863757271, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:ITA,"{""symbol"": ""ITA"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""8315ca01-20ce-4eb0-bd51-04a8e9d70ba6"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02249888897809518, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.026058121138098935, ""predicted_target_price"": 221.97741016947927, ""realized_move_at_entry"": 0.0035592321600037558, ""classification_probability"": 0.6356030238027273, ""price_confirmation_momentum"": 0.06766022368211, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:LMT,"{""symbol"": ""LMT"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""2aea4b6b-740b-4fc6-a33f-e85d930ec013"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.014087127066532066, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.016136307394400893, ""predicted_target_price"": 495.8745180084677, ""realized_move_at_entry"": 0.002049180327868827, ""classification_probability"": 0.6589034800184175, ""price_confirmation_momentum"": 0.045214043327652, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:NOC,"{""symbol"": ""NOC"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""f1ecbc07-aa9d-4f3a-abf3-0c5ab1c91a2c"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02005415336355736, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.02116805530810544, ""predicted_target_price"": 586.7325370176364, ""realized_move_at_entry"": 0.0011139019445480791, ""classification_probability"": 0.6491290072313196, ""price_confirmation_momentum"": 0.04347747530849011, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:PPA,"{""symbol"": ""PPA"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""missing_required_feature"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""model_state_missing_required_feature"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:RTX,"{""symbol"": ""RTX"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""25df089d-7c1f-40d7-b54a-6504326fecb2"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.028194344950018203, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.028683511839680476, ""predicted_target_price"": 189.28804736289229, ""realized_move_at_entry"": 0.0004891668896622736, ""classification_probability"": 0.6313957831223272, ""price_confirmation_momentum"": 0.07026116643786917, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:DFEN,"{""symbol"": ""DFEN"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""semantic_long_only_excluded"", ""trades_opened"": 0, ""semantic_group"": null, ""entry_decisions"": [{""opened"": false, ""reason"": ""semantic_group_not_positive_long_beneficiary"", ""semantic_group"": null, ""semantic_reason"": ""Explicit military-escalation Yes outcome; no conservative supported asset role"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""ambiguous""}"
1065882:1:GD,"{""symbol"": ""GD"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""d0e484d9-42cb-4a90-a8a1-14eed11236a1"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.020882971379987316, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.02265045039538807, ""predicted_target_price"": 347.159149644075, ""realized_move_at_entry"": 0.0017674790154007525, ""classification_probability"": 0.6462881971097999, ""price_confirmation_momentum"": 0.015556323863757271, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:ITA,"{""symbol"": ""ITA"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""51db4d05-21d2-4402-8c5f-2976641412ca"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02249888897809518, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.026058121138098935, ""predicted_target_price"": 221.97741016947927, ""realized_move_at_entry"": 0.0035592321600037558, ""classification_probability"": 0.6356030238027273, ""price_confirmation_momentum"": 0.06766022368211, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:LMT,"{""symbol"": ""LMT"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""f5efd21e-c0e4-45ec-910c-9d4a0b016ca4"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.014087127066532066, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.016136307394400893, ""predicted_target_price"": 495.8745180084677, ""realized_move_at_entry"": 0.002049180327868827, ""classification_probability"": 0.6589034800184175, ""price_confirmation_momentum"": 0.045214043327652, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:NOC,"{""symbol"": ""NOC"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""b662b7f1-0ca8-4f89-866a-de08449f4d4d"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02005415336355736, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.02116805530810544, ""predicted_target_price"": 586.7325370176364, ""realized_move_at_entry"": 0.0011139019445480791, ""classification_probability"": 0.6491290072313196, ""price_confirmation_momentum"": 0.04347747530849011, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:PPA,"{""symbol"": ""PPA"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""missing_required_feature"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""model_state_missing_required_feature"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:RTX,"{""symbol"": ""RTX"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""f98c5aae-7faf-4eda-a41b-e02bbc485de1"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.028194344950018203, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.028683511839680476, ""predicted_target_price"": 189.28804736289229, ""realized_move_at_entry"": 0.0004891668896622736, ""classification_probability"": 0.6313957831223272, ""price_confirmation_momentum"": 0.07026116643786917, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
