symbol,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
ITA,32,104.00670520798941,0.5,38.712888788624504,-32.21246971312517,1.2017982207943125,1.2017982207943125,3.250209537749669,113.56352202734212,-63.09026057292834,12
JPM,1,-5.686673447100614,0.0,,-5.686673447100614,,0.0,-5.686673447100614,,-5.686673447100614,1
KFY,1,19.477122426317166,1.0,19.477122426317166,,,,19.477122426317166,19.477122426317166,,0
KR,2,4.833058233763877,0.5,12.835049850923058,-8.001991617159181,1.603981916626861,1.603981916626861,2.4165291168819385,12.835049850923058,-8.001991617159181,1
KRE,1,5.685436224083627,1.0,5.685436224083627,,,,5.685436224083627,5.685436224083627,,0
KSS,1,-108.68162130850118,0.0,,-108.68162130850118,,0.0,-108.68162130850118,,-108.68162130850118,1
LMT,31,462.99843074800225,0.5806451612903226,45.12710335875531,-26.86841766996872,1.6795593962049589,2.3255437793607125,14.935433249935556,180.4335827661682,-48.15330908433443,4
LZB,1,-5.0920572619360165,0.0,,-5.0920572619360165,,0.0,-5.0920572619360165,,-5.0920572619360165,1
M,1,131.3666341280492,1.0,131.3666341280492,,,,131.3666341280492,131.3666341280492,,0
MCHP,1,30.65965026511916,1.0,30.65965026511916,,,,30.65965026511916,30.65965026511916,,0
MRNA,1,-60.11219688316216,0.0,,-60.11219688316216,,0.0,-60.11219688316216,,-60.11219688316216,1
MRX,1,6.337358090397785,1.0,6.337358090397785,,,,6.337358090397785,6.337358090397785,,0
MS,1,-2.0548545938712426,0.0,,-2.0548545938712426,,0.0,-2.0548545938712426,,-2.0548545938712426,1
MTN,1,-37.441995863407335,0.0,,-37.441995863407335,,0.0,-37.441995863407335,,-37.441995863407335,1
NOC,37,48.029857957201905,0.43243243243243246,38.93624194353138,-27.378572054252388,1.4221429030840882,1.083537449968829,1.298104269113565,169.82191599344074,-84.1791956559764,6
NYT,1,30.271715685921393,1.0,30.271715685921393,,,,30.271715685921393,30.271715685921393,,0
OIH,1,-38.95852138369452,0.0,,-38.95852138369452,,0.0,-38.95852138369452,,-38.95852138369452,1
OKTA,1,93.27215286551798,1.0,93.27215286551798,,,,93.27215286551798,93.27215286551798,,0
ON,1,-19.452574805109514,0.0,,-19.452574805109514,,0.0,-19.452574805109514,,-19.452574805109514,1
OPEN,1,-79.33809941797564,0.0,,-79.33809941797564,,0.0,-79.33809941797564,,-79.33809941797564,1
ORLY,1,-1.0841154944569074,0.0,,-1.0841154944569074,,0.0,-1.0841154944569074,,-1.0841154944569074,1
PEP,1,45.670821906536105,1.0,45.670821906536105,,,,45.670821906536105,45.670821906536105,,0
PFE,1,14.882619425526347,1.0,14.882619425526347,,,,14.882619425526347,14.882619425526347,,0
POWL,1,-152.01904031702392,0.0,,-152.01904031702392,,0.0,-152.01904031702392,,-152.01904031702392,1
PYPL,1,12.015539288847936,1.0,12.015539288847936,,,,12.015539288847936,12.015539288847936,,0
RBLX,1,12.308270017413227,1.0,12.308270017413227,,,,12.308270017413227,12.308270017413227,,0
RL,1,-33.27216899471652,0.0,,-33.27216899471652,,0.0,-33.27216899471652,,-33.27216899471652,1
RTX,41,181.5119646412539,0.5121951219512195,39.786011354039836,-32.69971368967913,1.2167082480173925,1.277543660418262,4.427121088811071,127.25065282530173,-68.78625231753321,11
SHEL,4,-124.73399196799608,0.0,,-31.18349799199902,,0.0,-31.18349799199902,,-31.18349799199902,4
SNOW,1,162.7662282719709,1.0,162.7662282719709,,,,162.7662282719709,162.7662282719709,,0
SPGI,1,-135.18947511139774,0.0,,-135.18947511139774,,0.0,-135.18947511139774,,-135.18947511139774,1
SSTK,1,-84.52612184580805,0.0,,-84.52612184580805,,0.0,-84.52612184580805,,-84.52612184580805,1
SUN,1,6.9758772597001695,1.0,6.9758772597001695,,,,6.9758772597001695,6.9758772597001695,,0
TSEM,1,-111.74097468532993,0.0,,-111.74097468532993,,0.0,-111.74097468532993,,-111.74097468532993,1
UBER,1,-38.16762446786115,0.0,,-38.16762446786115,,0.0,-38.16762446786115,,-38.16762446786115,1
UPS,1,3.35613926727208,1.0,3.35613926727208,,,,3.35613926727208,3.35613926727208,,0
URBN,1,-64.7306021342165,0.0,,-64.7306021342165,,0.0,-64.7306021342165,,-64.7306021342165,1
USFD,1,1.8570076660582293,1.0,1.8570076660582293,,,,1.8570076660582293,1.8570076660582293,,0
USO,23,1655.891272708493,0.5652173913043478,170.08086859297723,-55.516001900021095,3.0636368393256466,3.982727891123341,71.99527272645622,617.923261740449,-90.60450819749845,4
WFC,1,-10.728512289672132,0.0,,-10.728512289672132,,0.0,-10.728512289672132,,-10.728512289672132,1
XAR,1,-18.85096068895174,0.0,,-18.85096068895174,,0.0,-18.85096068895174,,-18.85096068895174,1
XLE,27,-362.6201198928139,0.3333333333333333,59.18470287398387,-49.737913653259376,1.189931352701712,0.594965676350856,-13.430374810844958,88.51652675269824,-80.24935750303273,11
XLF,1,4.019734273837369,1.0,4.019734273837369,,,,4.019734273837369,4.019734273837369,,0
XOM,9,-243.25638325682544,0.4444444444444444,18.905605884351665,-63.775761358846424,0.2964387328592706,0.23715098628741646,-27.028487028536162,38.20626105131866,-76.54693077601729,5
XOP,1,-7.821299136677074,0.0,,-7.821299136677074,,0.0,-7.821299136677074,,-7.821299136677074,1
YUM,1,4.60496225368857,1.0,4.60496225368857,,,,4.60496225368857,4.60496225368857,,0
ZM,1,-62.105823335193456,0.0,,-62.105823335193456,,0.0,-62.105823335193456,,-62.105823335193456,1
