work_key,payload,result
1004654:1:ITA,"{""symbol"": ""ITA"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""00a83a2e-9503-4daf-8536-a7d48042a597"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02155823411769803, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.02333346005112408, ""predicted_target_price"": 224.81613033700415, ""realized_move_at_entry"": 0.00177522593342605, ""classification_probability"": 0.7407113606492869, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:LMT,"{""symbol"": ""LMT"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""remaining_predicted_gap_not_positive"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": -0.0028498874949097128, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""predicted_peak_percent"": 0.002227332003606537, ""predicted_target_price"": 483.62478682412, ""realized_move_at_entry"": 0.00507721949851625, ""classification_probability"": 0.6010905959068142, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:NOC,"{""symbol"": ""NOC"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""c097ebc5-fed3-4672-82f9-af4a6b1ecfb4"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.01169676785295319, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.01371377111999554, ""predicted_target_price"": 588.0148076009774, ""realized_move_at_entry"": 0.00201700326704235, ""classification_probability"": 0.6769543187265745, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:RTX,"{""symbol"": ""RTX"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""72a6c966-fce9-45b7-93a8-1df823ba5920"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.026994259287796134, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.02661747167205835, ""predicted_target_price"": 190.70445589842336, ""realized_move_at_entry"": -0.00037678761573778363, ""classification_probability"": 0.7549538356863997, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1004654:1:XAR,"{""symbol"": ""XAR"", ""market_id"": ""1004654"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-24 14:30:00+00:00"", ""trade_id"": ""17fd1731-8ba1-46aa-9b35-bee529a5a980"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02244350847018215, ""target_reached"": false, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.8, ""predicted_peak_percent"": 0.02364283596833381, ""predicted_target_price"": 256.04378755901536, ""realized_move_at_entry"": 0.0011993274981516588, ""classification_probability"": 0.7714183269928482, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_quality_confirmed"", ""allowed"": true, ""gate_applied"": false, ""largest_hour_share"": 0.7232824417283374, ""active_volume_hours"": 2, ""pre_entry_volume_usdc"": 104.79999600000001, ""largest_hour_volume_usdc"": 75.799997, ""median_active_hour_volume_usdc"": 52.399998000000004, ""latest_completed_hour_volume_usdc"": 75.799997}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:DFEN,"{""symbol"": ""DFEN"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""semantic_long_only_excluded"", ""trades_opened"": 0, ""semantic_group"": null, ""entry_decisions"": [{""opened"": false, ""reason"": ""semantic_group_not_positive_long_beneficiary"", ""semantic_group"": null, ""semantic_reason"": ""Explicit military-escalation Yes outcome; no conservative supported asset role"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""ambiguous""}"
1065881:1:GD,"{""symbol"": ""GD"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""b89d8dff-1ee4-4306-9251-fdd6df2e02a0"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.020922549348383834, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.022690028363784587, ""predicted_target_price"": 347.1725851770548, ""realized_move_at_entry"": 0.0017674790154007525, ""classification_probability"": 0.645059400888316, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:ITA,"{""symbol"": ""ITA"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""71e36266-8c46-44c7-9405-d4d2683ddc91"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02467178104475143, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.028231013204755184, ""predicted_target_price"": 222.4474936312223, ""realized_move_at_entry"": 0.0035592321600037558, ""classification_probability"": 0.6463728346534656, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:LMT,"{""symbol"": ""LMT"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""62fc9725-ad90-415b-9213-4dddd59df93a"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.014849136248930125, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.016898316576798952, ""predicted_target_price"": 496.2463784894778, ""realized_move_at_entry"": 0.002049180327868827, ""classification_probability"": 0.6611785770119007, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:NOC,"{""symbol"": ""NOC"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""5171316e-fc72-4ac0-a109-ce4e9b7b5055"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02120693360826123, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.02232083555280931, ""predicted_target_price"": 587.3948899712791, ""realized_move_at_entry"": 0.0011139019445480791, ""classification_probability"": 0.6552581773078671, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:PPA,"{""symbol"": ""PPA"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""missing_required_feature"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""model_state_missing_required_feature"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""positive""}"
1065881:1:RTX,"{""symbol"": ""RTX"", ""market_id"": ""1065881"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 1, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": true, ""reason"": ""opened"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""3c49a816-c118-4ed3-82a0-7a4c0466dead"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.028993013217021434, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.79, ""predicted_peak_percent"": 0.029482180106683707, ""predicted_target_price"": 189.43501030631637, ""realized_move_at_entry"": 0.0004891668896622736, ""classification_probability"": 0.6340705197911625, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": null, ""active_volume_hours"": 0, ""pre_entry_volume_usdc"": 0.0, ""largest_hour_volume_usdc"": 0.0, ""median_active_hour_volume_usdc"": null, ""latest_completed_hour_volume_usdc"": 0.0}}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:DFEN,"{""symbol"": ""DFEN"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""semantic_long_only_excluded"", ""trades_opened"": 0, ""semantic_group"": null, ""entry_decisions"": [{""opened"": false, ""reason"": ""semantic_group_not_positive_long_beneficiary"", ""semantic_group"": null, ""semantic_reason"": ""Explicit military-escalation Yes outcome; no conservative supported asset role"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""ambiguous""}"
1065882:1:GD,"{""symbol"": ""GD"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""08bff10b-43ea-4827-b3ab-2116115d3882"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.020922549348383834, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.022690028363784587, ""predicted_target_price"": 347.1725851770548, ""realized_move_at_entry"": 0.0017674790154007525, ""classification_probability"": 0.645059400888316, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:ITA,"{""symbol"": ""ITA"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""76e2aaae-6db0-4a48-a297-9be45796fe56"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02467178104475143, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.028231013204755184, ""predicted_target_price"": 222.4474936312223, ""realized_move_at_entry"": 0.0035592321600037558, ""classification_probability"": 0.6463728346534656, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:LMT,"{""symbol"": ""LMT"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""c2e0b1dd-4bbe-4b8b-840b-f7b1dc9982e5"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.014849136248930125, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.016898316576798952, ""predicted_target_price"": 496.2463784894778, ""realized_move_at_entry"": 0.002049180327868827, ""classification_probability"": 0.6611785770119007, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:NOC,"{""symbol"": ""NOC"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""41ad7da8-6cc0-46c8-acaf-9664c0b60500"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.02120693360826123, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.02232083555280931, ""predicted_target_price"": 587.3948899712791, ""realized_move_at_entry"": 0.0011139019445480791, ""classification_probability"": 0.6552581773078671, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:PPA,"{""symbol"": ""PPA"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""missing_required_feature"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""model_state_missing_required_feature"", ""strategy_branch"": ""none""}], ""yes_outcome_polarity"": ""positive""}"
1065882:1:RTX,"{""symbol"": ""RTX"", ""market_id"": ""1065882"", ""pass_number"": 1}","{""model_status"": ""trained"", ""trades_opened"": 0, ""semantic_group"": ""military_escalation+defense_beneficiary"", ""entry_decisions"": [{""opened"": false, ""reason"": ""duplicate_event_symbol_suppressed"", ""entry_at"": ""2025-12-31 14:30:00+00:00"", ""trade_id"": ""bc47d0f0-a696-485b-8570-cb1db7b05b61"", ""direction"": ""long"", ""portfolio"": ""machine_learning"", ""remaining_gap"": 0.028993013217021434, ""target_reached"": true, ""strategy_branch"": ""machine_learning"", ""directions_agree"": true, ""probability_at_entry"": 0.655, ""predicted_peak_percent"": 0.029482180106683707, ""predicted_target_price"": 189.43501030631637, ""realized_move_at_entry"": 0.0004891668896622736, ""classification_probability"": 0.6340705197911625, ""polymarket_volume_statistics"": {""reason"": ""polymarket_volume_not_significant"", ""allowed"": false, ""gate_applied"": false, ""largest_hour_share"": 1.0, ""active_volume_hours"": 1, ""pre_entry_volume_usdc"": 7.35, ""largest_hour_volume_usdc"": 7.35, ""median_active_hour_volume_usdc"": 7.35, ""latest_completed_hour_volume_usdc"": 7.35}, ""existing_trades_for_event_symbol"": 1}], ""yes_outcome_polarity"": ""positive""}"
