symbol,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
MMM,1,-37.42599976344479,0.0,,-37.42599976344479,,0.0,-37.42599976344479,,-37.42599976344479,1
MRK,2,-33.28717930761529,0.5,13.952727463002564,-47.23990677061786,0.29535891192064845,0.29535891192064845,-16.643589653807645,13.952727463002564,-47.23990677061786,1
MRNA,1,-60.11219688316216,0.0,,-60.11219688316216,,0.0,-60.11219688316216,,-60.11219688316216,1
MRX,1,-50.59459118085236,0.0,,-50.59459118085236,,0.0,-50.59459118085236,,-50.59459118085236,1
MS,3,-55.840154727382085,0.0,,-18.61338490912736,,0.0,-18.61338490912736,,-26.892650066755422,3
MTN,1,-24.239437376858586,0.0,,-24.239437376858586,,0.0,-24.239437376858586,,-24.239437376858586,1
MU,1,7.938821941041153,1.0,7.938821941041153,,,,7.938821941041153,7.938821941041153,,0
NDAQ,1,-32.299655584682185,0.0,,-32.299655584682185,,0.0,-32.299655584682185,,-32.299655584682185,1
NFLX,1,-27.241938351854785,0.0,,-27.241938351854785,,0.0,-27.241938351854785,,-27.241938351854785,1
NOC,51,182.1028046985247,0.4117647058823529,39.89034253003111,-21.853146281070956,1.8253821219594293,1.2777674853716006,3.570643229382837,141.59281924432383,-70.25390210184572,7
NRIX,1,53.08479670319623,1.0,53.08479670319623,,,,53.08479670319623,53.08479670319623,,0
NYT,1,30.271715685921393,1.0,30.271715685921393,,,,30.271715685921393,30.271715685921393,,0
OIH,1,-7.333507506850778,0.0,,-7.333507506850778,,0.0,-7.333507506850778,,-7.333507506850778,1
OKTA,1,93.27215286551798,1.0,93.27215286551798,,,,93.27215286551798,93.27215286551798,,0
OMC,1,-9.112414829103738,0.0,,-9.112414829103738,,0.0,-9.112414829103738,,-9.112414829103738,1
ON,1,33.32715551057023,1.0,33.32715551057023,,,,33.32715551057023,33.32715551057023,,0
OPEN,1,-79.33809941797564,0.0,,-79.33809941797564,,0.0,-79.33809941797564,,-79.33809941797564,1
ORLY,1,-1.0841154944569074,0.0,,-1.0841154944569074,,0.0,-1.0841154944569074,,-1.0841154944569074,1
OTLK,1,-65.00000238418579,0.0,,-65.00000238418579,,0.0,-65.00000238418579,,-65.00000238418579,1
PEP,2,43.17233626852881,0.5,45.670821906536105,-2.498485638007292,18.279401414915323,18.279401414915323,21.586168134264405,45.670821906536105,-2.498485638007292,1
PFE,1,14.882619425526347,1.0,14.882619425526347,,,,14.882619425526347,14.882619425526347,,0
PGEN,1,1679.0122789247175,1.0,1679.0122789247175,,,,1679.0122789247175,1679.0122789247175,,0
PHM,1,-22.11881913288985,0.0,,-22.11881913288985,,0.0,-22.11881913288985,,-22.11881913288985,1
PM,1,16.547172240166738,1.0,16.547172240166738,,,,16.547172240166738,16.547172240166738,,0
PNC,1,-20.807495704649313,0.0,,-20.807495704649313,,0.0,-20.807495704649313,,-20.807495704649313,1
POWL,1,-151.8287926287137,0.0,,-151.8287926287137,,0.0,-151.8287926287137,,-151.8287926287137,1
PPA,1,-7.615966829825597,0.0,,-7.615966829825597,,0.0,-7.615966829825597,,-7.615966829825597,1
PRGS,1,-10.963152684741138,0.0,,-10.963152684741138,,0.0,-10.963152684741138,,-10.963152684741138,1
PYPL,2,34.37588673128555,1.0,17.187943365642774,,,,17.187943365642774,22.36034744243761,,0
RBLX,1,12.308270017413227,1.0,12.308270017413227,,,,12.308270017413227,12.308270017413227,,0
RELL,1,-5.08322038875413,0.0,,-5.08322038875413,,0.0,-5.08322038875413,,-5.08322038875413,1
RGP,1,-2.0080321208232585,0.0,,-2.0080321208232585,,0.0,-2.0080321208232585,,-2.0080321208232585,1
RL,1,-42.28092583328426,0.0,,-42.28092583328426,,0.0,-42.28092583328426,,-42.28092583328426,1
RTX,50,-63.94241045114659,0.44,32.42287841779308,-27.758776272949802,1.1680226137846113,0.917732053687909,-1.2788482090229318,79.01615891686374,-69.70778907258116,11
SCHW,1,-36.14791352875025,0.0,,-36.14791352875025,,0.0,-36.14791352875025,,-36.14791352875025,1
SFBS,1,-16.93452300455242,0.0,,-16.93452300455242,,0.0,-16.93452300455242,,-16.93452300455242,1
SHEL,6,43.43522345760666,1.0,7.23920390960111,,,,7.23920390960111,24.244266769555832,,0
SNOW,1,162.7662282719709,1.0,162.7662282719709,,,,162.7662282719709,162.7662282719709,,0
SNY,3,-110.62779888045773,0.0,,-36.875932960152575,,0.0,-36.875932960152575,,-62.866004860310866,3
SOFI,1,51.00106146061131,1.0,51.00106146061131,,,,51.00106146061131,51.00106146061131,,0
SPGI,1,-135.18947511139774,0.0,,-135.18947511139774,,0.0,-135.18947511139774,,-135.18947511139774,1
SSTK,1,-9.748890342083465,0.0,,-9.748890342083465,,0.0,-9.748890342083465,,-9.748890342083465,1
STT,1,-36.476782658479664,0.0,,-36.476782658479664,,0.0,-36.476782658479664,,-36.476782658479664,1
STZ,1,67.57502980313005,1.0,67.57502980313005,,,,67.57502980313005,67.57502980313005,,0
SUN,1,6.9758772597001695,1.0,6.9758772597001695,,,,6.9758772597001695,6.9758772597001695,,0
T,1,-5.809538341703869,0.0,,-5.809538341703869,,0.0,-5.809538341703869,,-5.809538341703869,1
TFC,1,-27.02201865634745,0.0,,-27.02201865634745,,0.0,-27.02201865634745,,-27.02201865634745,1
TIP,3,11.082999182595188,0.6666666666666666,6.722431944480585,-2.3618647063659814,2.8462392136016423,5.692478427203285,3.6943330608650626,11.677140462576379,-2.3618647063659814,1
TLX,1,-100.90105974528721,0.0,,-100.90105974528721,,0.0,-100.90105974528721,,-100.90105974528721,1
TNXP,1,25.842246065506938,1.0,25.842246065506938,,,,25.842246065506938,25.842246065506938,,0
TSEM,1,-111.74097468532993,0.0,,-111.74097468532993,,0.0,-111.74097468532993,,-111.74097468532993,1
TXN,1,-44.4400433762494,0.0,,-44.4400433762494,,0.0,-44.4400433762494,,-44.4400433762494,1
UBER,1,-38.64667734842814,0.0,,-38.64667734842814,,0.0,-38.64667734842814,,-38.64667734842814,1
UCO,3,-64.09811656751606,0.3333333333333333,64.57420478972011,-64.33616067861809,1.0037000049208895,0.5018500024604448,-21.366038855838685,64.57420478972011,-99.00922906620877,2
UNTY,1,-8.975792796045425,0.0,,-8.975792796045425,,0.0,-8.975792796045425,,-8.975792796045425,1
UPS,1,3.35613926727208,1.0,3.35613926727208,,,,3.35613926727208,3.35613926727208,,0
URBN,1,-64.7306021342165,0.0,,-64.7306021342165,,0.0,-64.7306021342165,,-64.7306021342165,1
USB,1,-25.390623804452513,0.0,,-25.390623804452513,,0.0,-25.390623804452513,,-25.390623804452513,1
USFD,1,1.8570076660582293,1.0,1.8570076660582293,,,,1.8570076660582293,1.8570076660582293,,0
USO,38,1303.8357874303124,0.6052631578947368,91.52342733953468,-53.41353609193234,1.7134875171344162,2.6273475262727715,34.311468090271376,272.31606831173696,-121.03908302834084,4
VZ,1,-40.69403949609462,0.0,,-40.69403949609462,,0.0,-40.69403949609462,,-40.69403949609462,1
WFC,2,-59.95401576217271,0.0,,-29.977007881086355,,0.0,-29.977007881086355,,-49.22550347250058,2
XAR,1,-18.85096068895174,0.0,,-18.85096068895174,,0.0,-18.85096068895174,,-18.85096068895174,1
XLE,36,-59.53299678785001,0.4444444444444444,32.559625270620394,-29.024350055888817,1.1218037684883246,0.8974430147906598,-1.6536943552180559,88.51652675269824,-56.01552019194217,8
XLF,1,4.019734273837369,1.0,4.019734273837369,,,,4.019734273837369,4.019734273837369,,0
XOM,10,-27.65740139674014,0.7,5.577324524068189,-22.232891021739153,0.25085916710583084,0.5853380565802719,-2.765740139674014,13.65900913045077,-32.15681607466,1
XOP,1,3.821186699949437,1.0,3.821186699949437,,,,3.821186699949437,3.821186699949437,,0
YUM,1,-15.986845209888147,0.0,,-15.986845209888147,,0.0,-15.986845209888147,,-15.986845209888147,1
ZM,1,-62.105823335193456,0.0,,-62.105823335193456,,0.0,-62.105823335193456,,-62.105823335193456,1
